il,ilce,AKP,CHP,MHP,HDP,OTHERS,AKPV,CHPV,MHPV,HDPV,OTHERSV,kod
Van,Bahçesaray,0.282,0.0106,0.0177,0.654,0.042,1785.0,67.0,112.0,4140.0,266.0,65
Van,Başkale,0.0119,0.0038,0.0064,0.9738,0.0048,317.0,100.0,171.0,25937.0,126.0,65
Van,Çaldıran,0.09210000000000004,0.006,0.0145,0.8736,0.0151,2404.0,156.0,379.0,22795.0,395.0,65
Van,Çatak,0.1417,0.008,0.009000000000000001,0.8169,0.0266,1439.0,81.0,91.0,8297.0,268.0,65
Van,Edremit,0.2322,0.013000000000000001,0.0369,0.695,0.030500000000000006,12909.0,723.0,2049.0,38636.0,1690.0,65
Van,Erciş,0.2452,0.0077,0.0638,0.6648000000000001,0.0217,18213.0,569.0,4740.0,49387.0,1599.0,65
Van,Gevaş,0.3168,0.0098,0.0218,0.6184000000000001,0.03820000000000001,4393.0,136.0,302.0,8576.0,532.0,65
Van,Gürpınar,0.1007,0.006,0.0092,0.8692,0.020800000000000003,1825.0,108.0,167.0,15760.0,377.0,65
Van,İpekyolu,0.2404,0.0128,0.0243,0.6965,0.0367,32943.0,1760.0,3333.0,95454.0,5041.0,65
Van,Muradiye,0.1489,0.0074,0.0147,0.8049,0.03330000000000001,3199.0,158.0,316.0,17293.0,715.0,65
Van,Özalp,0.0463,0.0055000000000000005,0.0108,0.9276,0.0102,1386.0,165.0,324.0,27742.0,307.0,65
Van,Saray,0.0435,0.0023,0.0062,0.9426,0.0068000000000000005,454.0,24.0,65.0,9846.0,71.0,65
Van,Tuşba,0.2272,0.0126,0.0201,0.7137,0.03629999999999999,14181.0,787.0,1256.0,44546.0,2270.0,65
Yalova,Altınova,0.4497,0.2998,0.139,0.07440000000000001,0.037000000000000005,6557.0,4372.0,2027.0,1085.0,541.0,77
Yalova,Armutlu,0.4611,0.222,0.2106,0.0562,0.0501,2468.0,1188.0,1127.0,301.0,268.0,77
Yalova,Çınarcık,0.3451,0.3613,0.1854,0.0737,0.0345,5884.0,6161.0,3161.0,1257.0,589.0,77
Yalova,Çiftlikköy,0.4099,0.3019,0.1986,0.0512,0.0383,8271.0,6091.0,4006.0,1033.0,775.0,77
Yalova,Termal,0.4971,0.20440000000000005,0.2242,0.0198,0.0549,1685.0,693.0,760.0,67.0,185.0,77
Yalova,Yalova,0.3949,0.2911,0.1945,0.083,0.0364,54366.0,40065.0,26778.0,11422.0,5023.0,77
Yozgat,Akdağmadeni,0.6102000000000001,0.0722,0.2633,0.0049,0.0493,14019.0,1658.0,6048.0,113.0,1136.0,66
Yozgat,Aydıncık,0.6401,0.10099999999999999,0.2156,0.0099,0.0335,4088.0,645.0,1377.0,63.0,214.0,66
Yozgat,Boğazlıyan,0.434,0.2285,0.2947,0.0101,0.032600000000000004,8833.0,4651.0,5998.0,205.0,665.0,66
Yozgat,Çandır,0.442,0.17980000000000002,0.34369999999999995,0.0059,0.028700000000000007,1281.0,521.0,996.0,17.0,83.0,66
Yozgat,Çayıralan,0.5085000000000001,0.17629999999999998,0.2752,0.004699999999999999,0.03520000000000001,3666.0,1271.0,1984.0,34.0,254.0,66
Yozgat,Çekerek,0.6801,0.0915,0.17579999999999998,0.0063,0.0464,8688.0,1169.0,2246.0,80.0,591.0,66
Yozgat,Kadışehri,0.7271,0.08460000000000001,0.1436,0.0032,0.04150000000000001,5232.0,609.0,1033.0,23.0,299.0,66
Yozgat,Saraykent,0.7297,0.0151,0.2274,0.0019,0.026000000000000002,4254.0,88.0,1326.0,11.0,151.0,66
Yozgat,Sarıkaya,0.6479,0.0495,0.2575,0.0099,0.0352,11736.0,897.0,4665.0,179.0,637.0,66
Yozgat,Sorgun,0.6869,0.059000000000000004,0.2031,0.0062,0.044800000000000006,30095.0,2584.0,8899.0,272.0,1963.0,66
Yozgat,Şefaatli,0.4675,0.1072,0.3958,0.005,0.0245,4509.0,1034.0,3817.0,48.0,236.0,66
Yozgat,Yenifakılı,0.4228,0.2393,0.3023,0.0076,0.0281,1555.0,880.0,1112.0,28.0,103.0,66
Yozgat,Yerköy,0.5084000000000001,0.0885,0.3307,0.0321,0.040400000000000005,11305.0,1967.0,7354.0,714.0,897.0,66
Yozgat,Yozgat,0.5831000000000001,0.0901,0.27899999999999997,0.0096,0.0382,139934.0,21626.0,66958.0,2297.0,9184.0,66
Zonguldak,Alaplı,0.4861,0.2917,0.16920000000000002,0.0093,0.04379999999999999,13628.0,8177.0,4745.0,262.0,1225.0,67
Zonguldak,Çaycuma,0.3519,0.4481,0.1335,0.0075,0.0592,21348.0,27188.0,8098.0,454.0,3582.0,67
Zonguldak,Devrek,0.4562,0.3191,0.1402,0.0076,0.0768,16595.0,11610.0,5099.0,275.0,2800.0,67
Zonguldak,Ereğli,0.3934,0.3745000000000001,0.17800000000000002,0.0138,0.0404,42567.0,40521.0,19258.0,1491.0,4376.0,67
Zonguldak,Gökçebey,0.3631,0.4354,0.1242,0.0076,0.06960000000000001,5080.0,6092.0,1737.0,107.0,975.0,67
Zonguldak,Kilimli,0.3133,0.4474,0.1681,0.0072,0.0642,7550.0,10782.0,4051.0,174.0,1543.0,67
Zonguldak,Kozlu,0.3981,0.34490000000000004,0.1791,0.0133,0.0646,10975.0,9508.0,4938.0,366.0,1783.0,67
Zonguldak,Zonguldak,0.3799,0.3901,0.1642,0.0117,0.054100000000000016,142329.0,146162.0,61500.0,4399.0,20258.0,67
Ankara,Akyurt,0.664,0.0872,0.159,0.0221,0.07950000000000004,11621.0,1526.0,2782.0,387.0,1390.0,6
Ankara,Altındağ,0.5477000000000001,0.2164,0.1333,0.0413,0.08339999999999999,116843.0,46161.0,28430.0,8816.0,17795.0,6
Ankara,Ayaş,0.4872,0.1744,0.233,0.026000000000000002,0.0864,4346.0,1556.0,2079.0,232.0,772.0,6
Ankara,Beypazarı,0.4821,0.1343,0.28800000000000003,0.0327,0.09040000000000004,14805.0,4124.0,8843.0,1004.0,2773.0,6
Ankara,Çubuk,0.6659,0.1115,0.1347,0.0176,0.09510000000000006,34376.0,5757.0,6953.0,909.0,4913.0,6
Ankara,Elmadağ,0.36,0.2884,0.2294,0.0484,0.0957,9907.0,7939.0,6313.0,1331.0,2639.0,6
Ankara,Etimesgut,0.3799,0.2887,0.2119,0.0521,0.1019,117108.0,88979.0,65298.0,16044.0,31489.0,6
Ankara,Evren,0.5368999999999999,0.1642,0.2363,0.0078,0.06820000000000002,961.0,294.0,423.0,14.0,122.0,6
Ankara,Gölbaşı,0.4403,0.2008,0.2211,0.0595,0.11720000000000005,30624.0,13967.0,15378.0,4137.0,8157.0,6
Ankara,Güdül,0.6124,0.13,0.1949,0.005600000000000001,0.06810000000000001,3711.0,788.0,1181.0,34.0,412.0,6
Ankara,Haymana,0.5804,0.0933,0.094,0.1852,0.05550000000000002,10080.0,1621.0,1633.0,3217.0,967.0,6
Ankara,Kalecik,0.5487,0.1871,0.19699999999999998,0.0085,0.06990000000000003,4900.0,1671.0,1759.0,76.0,627.0,6
Ankara,Kazan,0.5859000000000001,0.1097,0.22,0.0228,0.08440000000000003,16450.0,3079.0,6176.0,641.0,2375.0,6
Ankara,Keçiören,0.47,0.2348,0.191,0.0389,0.09630000000000002,255664.0,127740.0,103894.0,21149.0,52394.0,6
Ankara,Nallıhan,0.4476,0.2575,0.2296,0.0073,0.06950000000000002,8913.0,5127.0,4571.0,145.0,1379.0,6
Ankara,Polatlı,0.4691,0.1788,0.2284,0.0687,0.07770000000000002,33124.0,12622.0,16127.0,4854.0,5493.0,6
Ankara,Pursaklar,0.6664,0.0908,0.1499,0.0152,0.1125,50755.0,6914.0,11420.0,1154.0,8552.0,6
Ankara,Sincan,0.5408,0.15,0.2041,0.0393,0.0914,159488.0,44240.0,60198.0,11602.0,27010.0,6
Ankara,Şereflikoçhisar,0.4612,0.1925,0.2327,0.05,0.0923,9034.0,3770.0,4558.0,980.0,1805.0,6
Ankara,Yenimahalle,0.3601,0.3406,0.1747,0.0547,0.10790000000000002,142944.0,135178.0,69349.0,21716.0,42732.0,6
Ankara,Akyurt,0.664,0.0872,0.159,0.0221,0.07950000000000004,11621.0,1526.0,2782.0,387.0,1390.0,6
Ankara,Altındağ,0.5477000000000001,0.2164,0.1333,0.0413,0.08339999999999999,116843.0,46161.0,28430.0,8816.0,17795.0,6
Ankara,Ayaş,0.4872,0.1744,0.233,0.026000000000000002,0.0864,4346.0,1556.0,2079.0,232.0,772.0,6
Ankara,Bala,0.5412,0.1311,0.1779,0.1112,0.04700000000000002,6801.0,1648.0,2235.0,1397.0,590.0,6
Ankara,Beypazarı,0.4821,0.1343,0.28800000000000003,0.0327,0.09040000000000004,14805.0,4124.0,8843.0,1004.0,2773.0,6
Ankara,Çamlıdere,0.7234999999999999,0.1006,0.1255,0.0032,0.05529999999999999,3367.0,468.0,584.0,15.0,258.0,6
Ankara,Çankaya,0.1891,0.5157,0.1604,0.08529999999999999,0.06960000000000001,111756.0,304837.0,94838.0,50415.0,41187.0,6
Ankara,Çubuk,0.6659,0.1115,0.1347,0.0176,0.09510000000000006,34376.0,5757.0,6953.0,909.0,4913.0,6
Ankara,Elmadağ,0.36,0.2884,0.2294,0.0484,0.0957,9907.0,7939.0,6313.0,1331.0,2639.0,6
Ankara,Etimesgut,0.3799,0.2887,0.2119,0.0521,0.1019,117108.0,88979.0,65298.0,16044.0,31489.0,6
Ankara,Evren,0.5368999999999999,0.1642,0.2363,0.0078,0.06820000000000002,961.0,294.0,423.0,14.0,122.0,6
Ankara,Gölbaşı,0.4403,0.2008,0.2211,0.0595,0.11720000000000005,30624.0,13967.0,15378.0,4137.0,8157.0,6
Ankara,Güdül,0.6124,0.13,0.1949,0.005600000000000001,0.06810000000000001,3711.0,788.0,1181.0,34.0,412.0,6
Ankara,Haymana,0.5804,0.0933,0.094,0.1852,0.05550000000000002,10080.0,1621.0,1633.0,3217.0,967.0,6
Ankara,Kalecik,0.5487,0.1871,0.19699999999999998,0.0085,0.06990000000000003,4900.0,1671.0,1759.0,76.0,627.0,6
Ankara,Kazan,0.5859000000000001,0.1097,0.22,0.0228,0.08440000000000003,16450.0,3079.0,6176.0,641.0,2375.0,6
Ankara,Keçiören,0.47,0.2348,0.191,0.0389,0.09630000000000002,255664.0,127740.0,103894.0,21149.0,52394.0,6
Ankara,Kızılcahamam,0.5845,0.1082,0.2225,0.0079,0.09320000000000003,10315.0,1909.0,3926.0,140.0,1644.0,6
Ankara,Mamak,0.4161,0.33159999999999995,0.1594,0.047,0.060500000000000026,152632.0,121633.0,58469.0,17225.0,22211.0,6
Ankara,Nallıhan,0.4476,0.2575,0.2296,0.0073,0.06950000000000002,8913.0,5127.0,4571.0,145.0,1379.0,6
Ankara,Polatlı,0.4691,0.1788,0.2284,0.0687,0.07770000000000002,33124.0,12622.0,16127.0,4854.0,5493.0,6
Ankara,Pursaklar,0.6664,0.0908,0.1499,0.0152,0.1125,50755.0,6914.0,11420.0,1154.0,8552.0,6
Ankara,Sincan,0.5408,0.15,0.2041,0.0393,0.0914,159488.0,44240.0,60198.0,11602.0,27010.0,6
Ankara,Şereflikoçhisar,0.4612,0.1925,0.2327,0.05,0.0923,9034.0,3770.0,4558.0,980.0,1805.0,6
Ankara,Yenimahalle,0.3601,0.3406,0.1747,0.0547,0.10790000000000002,142944.0,135178.0,69349.0,21716.0,42732.0,6
Ankara,Çamlıdere,0.7234999999999999,0.1006,0.1255,0.0032,0.05529999999999999,3367.0,468.0,584.0,15.0,258.0,6
Ankara,Çankaya,0.1891,0.5157,0.1604,0.08529999999999999,0.06960000000000001,111756.0,304837.0,94838.0,50415.0,41187.0,6
Ankara,Kızılcahamam,0.5845,0.1082,0.2225,0.0079,0.09320000000000003,10315.0,1909.0,3926.0,140.0,1644.0,6
Ankara,Mamak,0.4161,0.33159999999999995,0.1594,0.047,0.060500000000000026,152632.0,121633.0,58469.0,17225.0,22211.0,6
Ankara,Mamak,0.4161,0.33159999999999995,0.1594,0.047,0.060500000000000026,152632.0,121633.0,58469.0,17225.0,22211.0,6
Ankara,Bala,0.5412,0.1311,0.1779,0.1112,0.04700000000000002,6801.0,1648.0,2235.0,1397.0,590.0,6
İstanbul,Adalar,0.2319,0.4292,0.08929999999999999,0.212,0.061300000000000014,2281.0,4222.0,878.0,2085.0,606.0,34
İstanbul,Arnavutköy,0.5081,0.1259,0.1198,0.1815,0.09730000000000004,58600.0,14515.0,13818.0,20931.0,11234.0,34
İstanbul,Ataşehir,0.3745000000000001,0.3673,0.098,0.10400000000000001,0.0993,92477.0,90707.0,24194.0,25680.0,24513.0,34
İstanbul,Avcılar,0.33659999999999995,0.3736,0.1086,0.1249,0.0987,79581.0,88328.0,25676.0,29524.0,23346.0,34
İstanbul,Bağcılar,0.5002,0.1599,0.1074,0.1689,0.09850000000000002,205170.0,65577.0,44039.0,69301.0,40433.0,34
İstanbul,Bakırköy,0.1981,0.5115999999999999,0.1105,0.1234,0.09800000000000003,27915.0,72071.0,15573.0,17380.0,13813.0,34
İstanbul,Başakşehir,0.4541,0.2194,0.0962,0.15039999999999998,0.13340000000000002,83747.0,40471.0,17751.0,27745.0,24599.0,34
İstanbul,Bayrampaşa,0.456,0.278,0.14880000000000002,0.0501,0.10249999999999998,72697.0,44316.0,23722.0,7983.0,16327.0,34
İstanbul,Beşiktaş,0.1525,0.5867,0.08789999999999999,0.1321,0.061800000000000015,18458.0,70995.0,10637.0,15985.0,7476.0,34
İstanbul,Beykoz,0.4614,0.2828,0.1205,0.061,0.11330000000000005,69501.0,42592.0,18154.0,9189.0,17050.0,34
İstanbul,Beylikdüzü,0.3553,0.3711,0.1181,0.08779999999999999,0.12390000000000005,54927.0,57363.0,18252.0,13574.0,19164.0,34
İstanbul,Büyükçekmece,0.3789,0.3683,0.1197,0.07769999999999999,0.09750000000000003,47762.0,46426.0,15088.0,9799.0,12271.0,34
İstanbul,Çatalca,0.33030000000000004,0.4344,0.1526,0.0334,0.07830000000000001,13864.0,18231.0,6406.0,1403.0,3296.0,34
İstanbul,Çekmeköy,0.4443,0.2756,0.1077,0.1102,0.1133,55373.0,34355.0,13423.0,13733.0,14126.0,34
İstanbul,Esenler,0.5506,0.14,0.1133,0.1334,0.0901,138656.0,35265.0,28529.0,33590.0,22718.0,34
İstanbul,Esenyurt,0.3684000000000001,0.2562,0.0988,0.2261,0.0833,133917.0,93147.0,35903.0,82197.0,30344.0,34
İstanbul,Gaziosmanpaşa,0.4756,0.2285,0.1156,0.1144,0.09819999999999997,132323.0,63581.0,32161.0,31840.0,27360.0,34
İstanbul,Güngören,0.4595,0.2295,0.1167,0.1253,0.1119,81555.0,40722.0,20704.0,22246.0,19837.0,34
İstanbul,Kadıköy,0.1833,0.5844,0.0833,0.1031,0.07650000000000001,60690.0,193488.0,27570.0,34146.0,25308.0,34
İstanbul,Kağıthane,0.4592,0.2432,0.1324,0.0977,0.0995,114567.0,60694.0,33033.0,24383.0,24848.0,34
İstanbul,Kartal,0.3774,0.3491,0.1149,0.0994,0.1109,105632.0,97717.0,32161.0,27810.0,31055.0,34
İstanbul,Küçükçekmece,0.3562,0.3057,0.138,0.1379,0.1037,151325.0,129854.0,58612.0,58588.0,43987.0,34
İstanbul,Maltepe,0.3422,0.4089,0.1045,0.0874,0.1099,101260.0,120988.0,30910.0,25849.0,32507.0,34
İstanbul,Pendik,0.4831,0.2381,0.12560000000000002,0.0808,0.12700000000000006,182558.0,89965.0,47482.0,30523.0,47996.0,34
İstanbul,Sancaktepe,0.4224,0.2506,0.0794,0.1968,0.08640000000000002,78233.0,46419.0,14714.0,36451.0,15953.0,34
İstanbul,Sarıyer,0.3503,0.3842,0.11900000000000001,0.0897,0.08900000000000002,69155.0,75836.0,23483.0,17709.0,17532.0,34
İstanbul,Silivri,0.324,0.3883,0.134,0.09300000000000001,0.10270000000000004,29396.0,35232.0,12158.0,8436.0,9318.0,34
İstanbul,Sultanbeyli,0.5699000000000001,0.07780000000000001,0.077,0.2077,0.1104,94408.0,12889.0,12761.0,34403.0,18289.0,34
İstanbul,Şile,0.4478,0.2668,0.1693,0.0547,0.0976,9364.0,5580.0,3540.0,1143.0,2045.0,34
İstanbul,Şişli,0.2418,0.4556,0.0956,0.16079999999999994,0.073,39659.0,74721.0,15676.0,26373.0,11969.0,34
İstanbul,Ümraniye,0.4795,0.2439,0.1058,0.0998,0.13860000000000006,187115.0,95188.0,41276.0,38958.0,54061.0,34
İstanbul,Üsküdar,0.4185,0.3191,0.1091,0.0815,0.1399,139145.0,106089.0,36263.0,27088.0,46424.0,34
İstanbul,Zeytinburnu,0.4176,0.2179,0.1456,0.165,0.08249999999999999,65862.0,34374.0,22971.0,26031.0,13012.0,34
İstanbul,Beyoğlu,0.4306,0.2492,0.0942,0.16690000000000002,0.0848,58989.0,34139.0,12901.0,22865.0,11614.0,34
İstanbul,Eyüp,0.4122,0.318,0.11800000000000001,0.0895,0.0927,88900.0,68595.0,25452.0,19307.0,19967.0,34
İstanbul,Tuzla,0.4315,0.25730000000000003,0.1336,0.1103,0.1182,53877.0,32124.0,16684.0,13776.0,14744.0,34
İstanbul,Sultangazi,0.5106,0.1876,0.077,0.1691,0.08020000000000004,140601.0,51646.0,21201.0,46569.0,22087.0,34
İzmir,Aliağa,0.2918,0.37,0.1957,0.1107,0.03249999999999999,14795.0,18759.0,9922.0,5613.0,1654.0,35
İzmir,Balçova,0.1962,0.5562,0.115,0.0877,0.06100000000000001,10196.0,28903.0,5974.0,4557.0,3179.0,35
İzmir,Bayındır,0.3346,0.4362,0.1159,0.0817,0.031900000000000005,8864.0,11555.0,3069.0,2163.0,847.0,35
İzmir,Bayraklı,0.2891,0.4037,0.1438,0.1286,0.03590000000000002,58120.0,81164.0,28904.0,25849.0,7195.0,35
İzmir,Bergama,0.3304,0.4274,0.16699999999999998,0.0353,0.040300000000000016,22708.0,29379.0,11480.0,2429.0,2765.0,35
İzmir,Beydağ,0.2816,0.5157,0.1396,0.006500000000000001,0.0579,2388.0,4374.0,1184.0,55.0,492.0,35
İzmir,Bornova,0.26280000000000003,0.4424,0.1568,0.105,0.03400000000000001,72103.0,121363.0,43028.0,28794.0,9362.0,35
İzmir,Buca,0.2832,0.3989,0.14,0.1192,0.08759999999999997,81148.0,114291.0,40111.0,34155.0,25072.0,35
İzmir,Çeşme,0.20010000000000006,0.5596,0.1281,0.079,0.038300000000000015,5009.0,14011.0,3208.0,1977.0,960.0,35
İzmir,Çiğli,0.2265,0.4836,0.1549,0.1079,0.028199999999999992,26521.0,56635.0,18138.0,12630.0,3294.0,35
İzmir,Dikili,0.1814,0.5881000000000001,0.1263,0.0708,0.033500000000000016,5257.0,17047.0,3661.0,2053.0,976.0,35
İzmir,Foça,0.1736,0.5563,0.1588,0.0728,0.039700000000000006,2895.0,9279.0,2649.0,1214.0,659.0,35
İzmir,Gaziemir,0.2656,0.408,0.16940000000000002,0.0965,0.09260000000000004,21931.0,33689.0,13986.0,7968.0,7638.0,35
İzmir,Güzelbahçe,0.1673,0.6015999999999999,0.1165,0.0633,0.0657,2992.0,10759.0,2083.0,1132.0,1175.0,35
İzmir,Karabağlar,0.2983,0.4004,0.1243,0.1177,0.08660000000000001,90023.0,120851.0,37524.0,35516.0,26112.0,35
İzmir,Karaburun,0.2373,0.5761999999999999,0.091,0.0549,0.0434,1596.0,3875.0,612.0,369.0,294.0,35
İzmir,Karşıyaka,0.1461,0.6347,0.1065,0.0788,0.0352,33467.0,145355.0,24399.0,18048.0,8025.0,35
İzmir,Kemalpaşa,0.3782,0.359,0.1594,0.0529,0.05110000000000002,23674.0,22468.0,9979.0,3311.0,3199.0,35
İzmir,Kınık,0.2988,0.4714,0.1238,0.0625,0.044,5456.0,8607.0,2261.0,1142.0,803.0,35
İzmir,Kiraz,0.421,0.3708,0.1318,0.0074,0.07020000000000003,11443.0,10079.0,3582.0,202.0,1902.0,35
İzmir,Konak,0.2288,0.4988,0.0971,0.1311,0.057099999999999984,55492.0,120980.0,23562.0,31793.0,13846.0,35
İzmir,Menderes,0.3103,0.4342,0.1484,0.061,0.05950000000000001,16173.0,22630.0,7736.0,3177.0,3107.0,35
İzmir,Menemen,0.2444,0.3579,0.1663,0.2035,0.0282,22292.0,32655.0,15169.0,18568.0,2595.0,35
İzmir,Narlıdere,0.1279,0.605,0.0862,0.1451,0.044400000000000016,5445.0,25757.0,3671.0,6178.0,1893.0,35
İzmir,Ödemiş,0.375,0.4549,0.117,0.017,0.0367,32213.0,39074.0,10053.0,1464.0,3151.0,35
İzmir,Seferihisar,0.2536,0.4805,0.1416,0.07980000000000001,0.059600000000000014,5722.0,10839.0,3194.0,1800.0,1340.0,35
İzmir,Selçuk,0.2194,0.4726,0.1739,0.0959,0.0517,5147.0,11088.0,4081.0,2249.0,1212.0,35
İzmir,Tire,0.31420000000000003,0.411,0.1977,0.036000000000000004,0.04229999999999999,16757.0,21919.0,10543.0,1918.0,2268.0,35
İzmir,Torbalı,0.2906,0.34850000000000003,0.15869999999999998,0.1519,0.06889999999999999,26912.0,32271.0,14693.0,14070.0,6389.0,35
İzmir,Urla,0.1866,0.5792,0.1187,0.0694,0.05590000000000002,7246.0,22489.0,4608.0,2695.0,2168.0,35
